TRANSACTION_AMT,TRANSACTION_DT,CMTE_PTY_AFFILIATION,ZIP,LAT,LNG,UnixTime
2700,6/22/15,,20815,38.97986,-77.08079,1434931200
1000,3/29/15,,20815,38.97986,-77.08079,1427587200
1000,5/14/15,,20815,38.97986,-77.08079,1431561600
500,3/27/15,,20815,38.97986,-77.08079,1427414400
-50,1/6/15,,20815,38.97986,-77.08079,1420502400
1000,6/17/15,,20815,38.97986,-77.08079,1434499200
1000,2/24/15,DEM,20815,38.97986,-77.08079,1424736000
1000,2/26/15,REP,20815,38.97986,-77.08079,1424908800
1000,3/22/15,,20815,38.97986,-77.08079,1426982400
1000,6/8/15,,20815,38.97986,-77.08079,1433721600
1000,6/26/15,,20815,38.97986,-77.08079,1435276800
1000,2/3/15,,20815,38.97986,-77.08079,1422921600
2500,6/19/15,,20815,38.97986,-77.08079,1434672000
200,6/15/15,,20815,38.97986,-77.08079,1434326400
500,3/30/15,,20815,38.97986,-77.08079,1427673600
500,5/27/15,DEM,20815,38.97986,-77.08079,1432684800
500,6/17/15,,20815,38.97986,-77.08079,1434499200
500,6/17/15,,20815,38.97986,-77.08079,1434499200
500,3/26/15,,20815,38.97986,-77.08079,1427328000
300,3/19/15,,20815,38.97986,-77.08079,1426723200
250,6/22/15,,20815,38.97986,-77.08079,1434931200
500,6/11/15,,20815,38.97986,-77.08079,1433980800
250,3/30/15,,20815,38.97986,-77.08079,1427673600
250,6/18/15,DEM,20815,38.97986,-77.08079,1434585600
4000,3/20/15,,20815,38.97986,-77.08079,1426809600
1000,3/30/15,,20815,38.97986,-77.08079,1427673600
225,6/26/15,,20815,38.97986,-77.08079,1435276800
200,2/25/15,,20815,38.97986,-77.08079,1424822400
500,6/1/15,,20815,38.97986,-77.08079,1433116800
500,3/27/15,,20815,38.97986,-77.08079,1427414400
500,6/14/15,,20815,38.97986,-77.08079,1434240000
250,2/22/15,,20815,38.97986,-77.08079,1424563200
500,3/12/15,,20815,38.97986,-77.08079,1426118400
300,2/3/15,,20815,38.97986,-77.08079,1422921600
5400,3/9/15,,20815,38.97986,-77.08079,1425859200
1000,6/24/15,,20815,38.97986,-77.08079,1435104000
500,6/1/15,,20815,38.97986,-77.08079,1433116800
250,5/3/15,DEM,20815,38.97986,-77.08079,1430611200
1800,3/30/15,,20815,38.97986,-77.08079,1427673600
500,3/27/15,,20815,38.97986,-77.08079,1427414400
1000,6/30/15,DEM,20815,38.97986,-77.08079,1435622400
5400,3/31/15,,20815,38.97986,-77.08079,1427760000
250,3/5/15,,20815,38.97986,-77.08079,1425513600
225,1/5/15,,20815,38.97986,-77.08079,1420416000
250,4/23/15,,20815,38.97986,-77.08079,1429747200
500,3/17/15,,20815,38.97986,-77.08079,1426550400
500,6/16/15,,20815,38.97986,-77.08079,1434412800
1000,3/31/15,,20815,38.97986,-77.08079,1427760000
833,6/19/15,,20815,38.97986,-77.08079,1434672000
2500,5/4/15,,20815,38.97986,-77.08079,1430697600
1000,5/21/15,,20815,38.97986,-77.08079,1432166400
500,3/4/15,,20815,38.97986,-77.08079,1425427200
1000,3/29/15,REP,20815,38.97986,-77.08079,1427587200
500,6/1/15,REP,20815,38.97986,-77.08079,1433116800
500,6/5/15,,20815,38.97986,-77.08079,1433462400
500,5/13/15,DEM,20815,38.97986,-77.08079,1431475200
1200,5/3/15,,20815,38.97986,-77.08079,1430611200
450,2/6/15,,20815,38.97986,-77.08079,1423180800
500,2/1/15,,20815,38.97986,-77.08079,1422748800
50,3/2/15,DEM,20815,38.97986,-77.08079,1425254400
500,6/12/15,,20815,38.97986,-77.08079,1434067200
500,3/30/15,,20815,38.97986,-77.08079,1427673600
250,2/25/15,,20815,38.97986,-77.08079,1424822400
1000,3/19/15,,20815,38.97986,-77.08079,1426723200
1000,5/3/15,,20815,38.97986,-77.08079,1430611200
1000,2/21/15,,20815,38.97986,-77.08079,1424476800
5400,3/29/15,,20815,38.97986,-77.08079,1427587200
1000,1/13/15,,20815,38.97986,-77.08079,1421107200
5400,3/15/15,,20815,38.97986,-77.08079,1426377600
5000,6/26/15,,20815,38.97986,-77.08079,1435276800
1000,2/21/15,DEM,20815,38.97986,-77.08079,1424476800
300,1/30/15,REP,20815,38.97986,-77.08079,1422576000
140,2/25/15,DEM,20815,38.97986,-77.08079,1424822400
250,3/26/15,REP,20815,38.97986,-77.08079,1427328000
200,3/22/15,,20815,38.97986,-77.08079,1426982400
0,2/25/15,,20815,38.97986,-77.08079,1424822400
5000,2/16/15,,20815,38.97986,-77.08079,1424044800
1000,5/14/15,DEM,20815,38.97986,-77.08079,1431561600
1000,2/21/15,DEM,20815,38.97986,-77.08079,1424476800
1000,2/24/15,,20815,38.97986,-77.08079,1424736000
208,3/5/15,,20815,38.97986,-77.08079,1425513600
500,5/15/15,,20815,38.97986,-77.08079,1431648000
500,3/31/15,,20815,38.97986,-77.08079,1427760000
1000,6/24/15,REP,20815,38.97986,-77.08079,1435104000
1900,1/29/15,DEM,20815,38.97986,-77.08079,1422489600
1000,3/31/15,,20815,38.97986,-77.08079,1427760000
500,3/31/15,REP,20815,38.97986,-77.08079,1427760000
1000,6/30/15,DEM,20815,38.97986,-77.08079,1435622400
1000,3/23/15,,20815,38.97986,-77.08079,1427068800
1000,6/2/15,,20815,38.97986,-77.08079,1433203200
250,3/5/15,,20815,38.97986,-77.08079,1425513600
500,6/7/15,,20815,38.97986,-77.08079,1433635200
300,4/28/15,,20815,38.97986,-77.08079,1430179200
1000,3/16/15,DEM,20815,38.97986,-77.08079,1426464000
225,4/28/15,,20815,38.97986,-77.08079,1430179200
2700,3/11/15,,20815,38.97986,-77.08079,1426032000
250,3/10/15,,20815,38.97986,-77.08079,1425945600
500,2/4/15,,20815,38.97986,-77.08079,1423008000
500,3/31/15,,20815,38.97986,-77.08079,1427760000
500,5/15/15,,20815,38.97986,-77.08079,1431648000
2700,3/29/15,,20815,38.97986,-77.08079,1427587200
500,6/15/15,,20815,38.97986,-77.08079,1434326400
1875,3/30/15,,20815,38.97986,-77.08079,1427673600
1000,5/1/15,,20815,38.97986,-77.08079,1430438400
500,6/22/15,,20815,38.97986,-77.08079,1434931200
275,5/31/15,,20815,38.97986,-77.08079,1433030400
500,6/1/15,,20815,38.97986,-77.08079,1433116800
208,6/4/15,,20815,38.97986,-77.08079,1433376000
208,5/6/15,,20815,38.97986,-77.08079,1430870400
250,2/10/15,DEM,20815,38.97986,-77.08079,1423526400
500,3/11/15,DEM,20815,38.97986,-77.08079,1426032000
1000,2/24/15,,20815,38.97986,-77.08079,1424736000
250,1/1/15,DEM,20815,38.97986,-77.08079,1420070400
500,6/19/15,,20815,38.97986,-77.08079,1434672000
200,3/19/15,,20815,38.97986,-77.08079,1426723200
1200,2/3/15,,20815,38.97986,-77.08079,1422921600
520,6/29/15,UNK,20815,38.97986,-77.08079,1435536000
250,3/12/15,,20815,38.97986,-77.08079,1426118400
500,2/26/15,,20815,38.97986,-77.08079,1424908800
1000,6/10/15,DEM,20815,38.97986,-77.08079,1433894400
2700,6/19/15,REP,20815,38.97986,-77.08079,1434672000
500,3/25/15,REP,20815,38.97986,-77.08079,1427241600
312,6/26/15,,20815,38.97986,-77.08079,1435276800
250,3/4/15,,20815,38.97986,-77.08079,1425427200
1000,2/3/15,DEM,20815,38.97986,-77.08079,1422921600
250,5/30/15,,20815,38.97986,-77.08079,1432944000
500,3/31/15,,20815,38.97986,-77.08079,1427760000
500,6/28/15,REP,20815,38.97986,-77.08079,1435449600
500,3/31/15,,20815,38.97986,-77.08079,1427760000
250,2/26/15,,20815,38.97986,-77.08079,1424908800
1000,3/29/15,,20815,38.97986,-77.08079,1427587200
1000,2/22/15,DEM,20815,38.97986,-77.08079,1424563200
500,6/29/15,,20815,38.97986,-77.08079,1435536000
500,6/18/15,,20815,38.97986,-77.08079,1434585600
1000,6/18/15,,20815,38.97986,-77.08079,1434585600
250,6/24/15,DEM,20815,38.97986,-77.08079,1435104000
1000,1/29/15,,20815,38.97986,-77.08079,1422489600
2700,6/22/15,,20815,38.97986,-77.08079,1434931200
1000,2/19/15,REP,20815,38.97986,-77.08079,1424304000
500,5/1/15,DEM,20815,38.97986,-77.08079,1430438400
1000,6/10/15,,20815,38.97986,-77.08079,1433894400
2700,6/20/15,,20815,38.97986,-77.08079,1434758400
25,2/27/15,DEM,20815,38.97986,-77.08079,1424995200
250,2/26/15,REP,20815,38.97986,-77.08079,1424908800
500,4/30/15,,20815,38.97986,-77.08079,1430352000
250,2/24/15,,20815,38.97986,-77.08079,1424736000
250,6/8/15,,20815,38.97986,-77.08079,1433721600
500,6/18/15,,20815,38.97986,-77.08079,1434585600
2000,3/14/15,,20815,38.97986,-77.08079,1426291200
250,6/21/15,,20815,38.97986,-77.08079,1434844800
1000,6/15/15,,20815,38.97986,-77.08079,1434326400
300,6/26/15,,20815,38.97986,-77.08079,1435276800
500,5/27/15,DEM,20815,38.97986,-77.08079,1432684800
500,3/4/15,,20815,38.97986,-77.08079,1425427200
1000,2/5/15,,20815,38.97986,-77.08079,1423094400
500,6/2/15,DEM,20815,38.97986,-77.08079,1433203200
500,6/16/15,,20815,38.97986,-77.08079,1434412800
250,6/18/15,,20815,38.97986,-77.08079,1434585600
5000,6/15/15,,20815,38.97986,-77.08079,1434326400
250,4/2/15,,20815,38.97986,-77.08079,1427932800
2500,2/24/15,DEM,20815,38.97986,-77.08079,1424736000
5400,3/31/15,,20815,38.97986,-77.08079,1427760000
500,3/27/15,,20815,38.97986,-77.08079,1427414400
200,3/19/15,,20815,38.97986,-77.08079,1426723200
500,6/15/15,,20815,38.97986,-77.08079,1434326400
1000,5/28/15,REP,20815,38.97986,-77.08079,1432771200
500,6/20/15,,20815,38.97986,-77.08079,1434758400
500,5/22/15,,20815,38.97986,-77.08079,1432252800
250,5/18/15,DEM,20815,38.97986,-77.08079,1431907200
500,6/3/15,DEM,20815,38.97986,-77.08079,1433289600
1000,4/22/15,DEM,20815,38.97986,-77.08079,1429660800
1000,3/24/15,,20815,38.97986,-77.08079,1427155200
1000,3/6/15,REP,20815,38.97986,-77.08079,1425600000
2000,3/11/15,DEM,20815,38.97986,-77.08079,1426032000
2500,4/13/15,,20815,38.97986,-77.08079,1428883200
312,4/28/15,,20815,38.97986,-77.08079,1430179200
250,6/18/15,,20815,38.97986,-77.08079,1434585600
500,6/30/15,,20815,38.97986,-77.08079,1435622400
1200,6/29/15,DEM,20815,38.97986,-77.08079,1435536000
5400,3/18/15,,20815,38.97986,-77.08079,1426636800
1500,3/27/15,,20815,38.97986,-77.08079,1427414400
500,4/9/15,DEM,20815,38.97986,-77.08079,1428537600
1000,6/2/15,,20815,38.97986,-77.08079,1433203200
700,6/25/15,,20815,38.97986,-77.08079,1435190400
5000,1/21/15,,20815,38.97986,-77.08079,1421798400
500,6/9/15,,20815,38.97986,-77.08079,1433808000
500,3/5/15,DEM,20815,38.97986,-77.08079,1425513600
500,3/18/15,,20815,38.97986,-77.08079,1426636800
250,6/28/15,DEM,20815,38.97986,-77.08079,1435449600
1000,5/26/15,REP,20815,38.97986,-77.08079,1432598400
2700,6/18/15,REP,20815,38.97986,-77.08079,1434585600
250,4/16/15,DEM,20815,38.97986,-77.08079,1429142400
312,1/12/15,,20815,38.97986,-77.08079,1421020800
1000,2/26/15,,20815,38.97986,-77.08079,1424908800
500,4/1/15,,20815,38.97986,-77.08079,1427846400
1000,6/1/15,,20815,38.97986,-77.08079,1433116800
1000,6/16/15,,20815,38.97986,-77.08079,1434412800
1000,2/4/15,,20815,38.97986,-77.08079,1423008000
1000,3/12/15,DEM,20815,38.97986,-77.08079,1426118400
250,3/19/15,,20815,38.97986,-77.08079,1426723200
500,3/31/15,,20815,38.97986,-77.08079,1427760000
2500,4/24/15,,20815,38.97986,-77.08079,1429833600
500,1/23/15,,20815,38.97986,-77.08079,1421971200
500,6/20/15,REP,20815,38.97986,-77.08079,1434758400
500,3/31/15,DEM,20815,38.97986,-77.08079,1427760000
500,1/1/15,,20815,38.97986,-77.08079,1420070400
1000,3/9/15,,20815,38.97986,-77.08079,1425859200
1300,5/31/15,,20815,38.97986,-77.08079,1433030400
1500,3/25/15,REP,20815,38.97986,-77.08079,1427241600
500,1/23/15,DEM,20815,38.97986,-77.08079,1421971200
2700,4/15/15,,20815,38.97986,-77.08079,1429056000
210,4/28/15,,20815,38.97986,-77.08079,1430179200
1000,2/27/15,,20815,38.97986,-77.08079,1424995200
1500,2/20/15,DEM,20815,38.97986,-77.08079,1424390400
500,5/3/15,,20815,38.97986,-77.08079,1430611200
1000,6/17/15,,20815,38.97986,-77.08079,1434499200
1000,2/26/15,DEM,20815,38.97986,-77.08079,1424908800
225,4/23/15,DEM,20815,38.97986,-77.08079,1429747200
1000,3/15/15,,20815,38.97986,-77.08079,1426377600
416,3/6/15,,20815,38.97986,-77.08079,1425600000
500,6/26/15,DEM,20815,38.97986,-77.08079,1435276800
200,6/30/15,,20815,38.97986,-77.08079,1435622400
250,2/4/15,DEM,20815,38.97986,-77.08079,1423008000
1500,3/10/15,REP,20815,38.97986,-77.08079,1425945600
250,6/11/15,,20815,38.97986,-77.08079,1433980800
250,6/7/15,,20815,38.97986,-77.08079,1433635200
2000,5/25/15,,20815,38.97986,-77.08079,1432512000
0,2/25/15,,20815,38.97986,-77.08079,1424822400
325,3/8/15,,20815,38.97986,-77.08079,1425772800
500,4/29/15,DEM,20815,38.97986,-77.08079,1430265600
5400,3/18/15,,20815,38.97986,-77.08079,1426636800
500,3/31/15,,20815,38.97986,-77.08079,1427760000
1000,3/16/15,,20815,38.97986,-77.08079,1426464000
1000,3/31/15,,20815,38.97986,-77.08079,1427760000
250,1/1/15,,20815,38.97986,-77.08079,1420070400
500,6/23/15,REP,20815,38.97986,-77.08079,1435017600
2700,6/20/15,,20815,38.97986,-77.08079,1434758400
100,5/4/15,DEM,20815,38.97986,-77.08079,1430697600
250,6/26/15,DEM,20815,38.97986,-77.08079,1435276800
300,3/31/15,,20815,38.97986,-77.08079,1427760000
3000,4/21/15,,20815,38.97986,-77.08079,1429574400
250,4/30/15,DEM,20815,38.97986,-77.08079,1430352000
1000,6/10/15,,20815,38.97986,-77.08079,1433894400
250,2/26/15,DEM,20815,38.97986,-77.08079,1424908800
2000,6/26/15,DEM,20815,38.97986,-77.08079,1435276800
1000,3/19/15,DEM,20815,38.97986,-77.08079,1426723200
500,5/28/15,,20815,38.97986,-77.08079,1432771200
2000,3/17/15,,20815,38.97986,-77.08079,1426550400
250,3/11/15,DEM,20815,38.97986,-77.08079,1426032000
500,6/5/15,,20815,38.97986,-77.08079,1433462400
-2700,3/31/15,,20815,38.97986,-77.08079,1427760000
250,6/2/15,,20815,38.97986,-77.08079,1433203200
250,5/26/15,,20815,38.97986,-77.08079,1432598400
300,6/25/15,,20815,38.97986,-77.08079,1435190400
750,6/30/15,,20815,38.97986,-77.08079,1435622400
1000,5/21/15,,20815,38.97986,-77.08079,1432166400
500,1/15/15,,20815,38.97986,-77.08079,1421280000
1000,6/1/15,DEM,20815,38.97986,-77.08079,1433116800
250,4/9/15,DEM,20815,38.97986,-77.08079,1428537600
1000,3/4/15,,20815,38.97986,-77.08079,1425427200
1000,6/30/15,DEM,20815,38.97986,-77.08079,1435622400
2700,6/20/15,,20815,38.97986,-77.08079,1434758400
500,6/15/15,DEM,20815,38.97986,-77.08079,1434326400
500,3/16/15,,20815,38.97986,-77.08079,1426464000
250,3/31/15,,20815,38.97986,-77.08079,1427760000
1500,1/12/15,,20815,38.97986,-77.08079,1421020800
230,6/26/15,,20815,38.97986,-77.08079,1435276800
500,2/23/15,,20815,38.97986,-77.08079,1424649600
2700,3/31/15,,20815,38.97986,-77.08079,1427760000
2700,4/15/15,,20815,38.97986,-77.08079,1429056000
500,3/16/15,,20815,38.97986,-77.08079,1426464000
500,3/16/15,DEM,20815,38.97986,-77.08079,1426464000
2700,6/20/15,,20815,38.97986,-77.08079,1434758400
500,3/12/15,,20815,38.97986,-77.08079,1426118400
1000,3/27/15,,20815,38.97986,-77.08079,1427414400
2400,5/4/15,,20815,38.97986,-77.08079,1430697600
200,3/22/15,,20815,38.97986,-77.08079,1426982400
500,2/24/15,,20815,38.97986,-77.08079,1424736000
500,3/9/15,,20815,38.97986,-77.08079,1425859200
5000,5/13/15,,20815,38.97986,-77.08079,1431475200
1000,2/18/15,,20815,38.97986,-77.08079,1424217600
1000,3/31/15,,20815,38.97986,-77.08079,1427760000
600,3/30/15,DEM,20815,38.97986,-77.08079,1427673600
2700,3/31/15,,20815,38.97986,-77.08079,1427760000
500,6/4/15,,20815,38.97986,-77.08079,1433376000
1000,1/27/15,DEM,20815,38.97986,-77.08079,1422316800
900,3/2/15,,20815,38.97986,-77.08079,1425254400
250,6/16/15,,20815,38.97986,-77.08079,1434412800
1000,5/30/15,,20815,38.97986,-77.08079,1432944000
1000,3/9/15,,20815,38.97986,-77.08079,1425859200
1000,3/4/15,,20815,38.97986,-77.08079,1425427200
1000,3/30/15,,20815,38.97986,-77.08079,1427673600
5000,4/28/15,,20815,38.97986,-77.08079,1430179200
0,2/25/15,,20815,38.97986,-77.08079,1424822400
500,4/10/15,REP,20815,38.97986,-77.08079,1428624000
-5,2/25/15,,20815,38.97986,-77.08079,1424822400
500,3/31/15,REP,20815,38.97986,-77.08079,1427760000
1000,6/18/15,,20815,38.97986,-77.08079,1434585600
250,2/4/15,DEM,20815,38.97986,-77.08079,1423008000
0,2/25/15,,20815,38.97986,-77.08079,1424822400
230,1/12/15,,20815,38.97986,-77.08079,1421020800
400,3/30/15,DEM,20815,38.97986,-77.08079,1427673600
500,6/26/15,,20816,38.958377,-77.11425,1435276800
2700,4/12/15,,20816,38.958377,-77.11425,1428796800
250,3/30/15,,20816,38.958377,-77.11425,1427673600
212,3/20/15,,20816,38.958377,-77.11425,1426809600
212,3/6/15,,20816,38.958377,-77.11425,1425600000
250,6/22/15,REP,20816,38.958377,-77.11425,1434931200
250,6/2/15,,20816,38.958377,-77.11425,1433203200
1000,6/22/15,DEM,20816,38.958377,-77.11425,1434931200
250,2/5/15,DEM,20816,38.958377,-77.11425,1423094400
3250,6/29/15,,20816,38.958377,-77.11425,1435536000
250,2/7/15,,20816,38.958377,-77.11425,1423267200
450,2/27/15,,20816,38.958377,-77.11425,1424995200
40,3/9/15,DEM,20816,38.958377,-77.11425,1425859200
1500,4/17/15,,20816,38.958377,-77.11425,1429228800
250,5/7/15,DEM,20816,38.958377,-77.11425,1430956800
212,4/17/15,,20816,38.958377,-77.11425,1429228800
300,4/30/15,,20816,38.958377,-77.11425,1430352000
200,2/17/15,,20816,38.958377,-77.11425,1424131200
2500,3/15/15,,20816,38.958377,-77.11425,1426377600
250,3/5/15,,20816,38.958377,-77.11425,1425513600
100,1/23/15,DEM,20816,38.958377,-77.11425,1421971200
2000,6/30/15,,20816,38.958377,-77.11425,1435622400
20000,4/13/15,,20816,38.958377,-77.11425,1428883200
2500,1/7/15,,20816,38.958377,-77.11425,1420588800
1000,3/27/15,,20816,38.958377,-77.11425,1427414400
100,1/23/15,DEM,20816,38.958377,-77.11425,1421971200
2500,2/9/15,,20816,38.958377,-77.11425,1423440000
250,4/21/15,,20816,38.958377,-77.11425,1429574400
250,2/20/15,,20816,38.958377,-77.11425,1424390400
416,3/31/15,,20816,38.958377,-77.11425,1427760000
1000,6/5/15,,20816,38.958377,-77.11425,1433462400
200,3/27/15,,20816,38.958377,-77.11425,1427414400
-15,2/12/15,,20816,38.958377,-77.11425,1423699200
501,3/10/15,DEM,20816,38.958377,-77.11425,1425945600
1000,3/31/15,DEM,20816,38.958377,-77.11425,1427760000
500,6/28/15,DEM,20816,38.958377,-77.11425,1435449600
500,3/27/15,,20816,38.958377,-77.11425,1427414400
1000,3/24/15,DEM,20816,38.958377,-77.11425,1427155200
500,3/27/15,,20816,38.958377,-77.11425,1427414400
200,6/13/15,,20816,38.958377,-77.11425,1434153600
5000,3/27/15,,20816,38.958377,-77.11425,1427414400
1000,2/28/15,DEM,20816,38.958377,-77.11425,1425081600
250,6/11/15,,20816,38.958377,-77.11425,1433980800
500,3/27/15,,20816,38.958377,-77.11425,1427414400
250,2/5/15,,20816,38.958377,-77.11425,1423094400
500,6/15/15,,20816,38.958377,-77.11425,1434326400
400,3/19/15,,20816,38.958377,-77.11425,1426723200
416,4/30/15,,20816,38.958377,-77.11425,1430352000
300,5/31/15,,20816,38.958377,-77.11425,1433030400
252,3/4/15,,20816,38.958377,-77.11425,1425427200
1000,3/24/15,,20816,38.958377,-77.11425,1427155200
500,5/27/15,,20816,38.958377,-77.11425,1432684800
416,6/30/15,,20816,38.958377,-77.11425,1435622400
1800,3/27/15,,20816,38.958377,-77.11425,1427414400
500,6/1/15,,20816,38.958377,-77.11425,1433116800
200,3/25/15,,20816,38.958377,-77.11425,1427241600
500,6/17/15,DEM,20816,38.958377,-77.11425,1434499200
500,6/8/15,,20816,38.958377,-77.11425,1433721600
100,1/23/15,DEM,20816,38.958377,-77.11425,1421971200
700,1/30/15,DEM,20816,38.958377,-77.11425,1422576000
200,3/19/15,,20816,38.958377,-77.11425,1426723200
5000,3/27/15,,20816,38.958377,-77.11425,1427414400
300,2/9/15,,20816,38.958377,-77.11425,1423440000
1000,6/15/15,,20816,38.958377,-77.11425,1434326400
1000,6/3/15,,20816,38.958377,-77.11425,1433289600
1000,6/11/15,,20816,38.958377,-77.11425,1433980800
201,1/28/15,,20816,38.958377,-77.11425,1422403200
500,3/27/15,,20816,38.958377,-77.11425,1427414400
1000,2/26/15,,20816,38.958377,-77.11425,1424908800
250,4/21/15,,20816,38.958377,-77.11425,1429574400
250,3/28/15,,20816,38.958377,-77.11425,1427500800
250,5/28/15,,20816,38.958377,-77.11425,1432771200
1000,6/18/15,,20816,38.958377,-77.11425,1434585600
325,5/31/15,,20816,38.958377,-77.11425,1433030400
500,5/19/15,REP,20816,38.958377,-77.11425,1431993600
500,1/5/15,,20816,38.958377,-77.11425,1420416000
500,3/27/15,,20816,38.958377,-77.11425,1427414400
1000,3/17/15,DEM,20816,38.958377,-77.11425,1426550400
500,6/10/15,,20816,38.958377,-77.11425,1433894400
250,2/8/15,,20816,38.958377,-77.11425,1423353600
1000,5/14/15,,20816,38.958377,-77.11425,1431561600
250,4/21/15,,20816,38.958377,-77.11425,1429574400
250,3/27/15,,20816,38.958377,-77.11425,1427414400
2700,5/21/15,DEM,20816,38.958377,-77.11425,1432166400
250,4/10/15,,20816,38.958377,-77.11425,1428624000
3125,6/29/15,,20816,38.958377,-77.11425,1435536000
500,5/14/15,,20816,38.958377,-77.11425,1431561600
2500,4/13/15,,20816,38.958377,-77.11425,1428883200
300,1/5/15,,20816,38.958377,-77.11425,1420416000
1000,2/27/15,,20816,38.958377,-77.11425,1424995200
500,3/3/15,REP,20816,38.958377,-77.11425,1425340800
5000,3/27/15,,20816,38.958377,-77.11425,1427414400
500,3/15/15,DEM,20816,38.958377,-77.11425,1426377600
500,6/3/15,,20816,38.958377,-77.11425,1433289600
250,4/1/15,DEM,20816,38.958377,-77.11425,1427846400
250,4/21/15,,20816,38.958377,-77.11425,1429574400
250,6/16/15,REP,20816,38.958377,-77.11425,1434412800
250,2/23/15,DEM,20816,38.958377,-77.11425,1424649600
